ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.7709677419354839,0.4251252579918983,0.0,0.0,medium,0.yml,2,478.0,52657.773135891664,0.5000285714285714,0.0,orange,blue,0,blue
0.7709677419354839,0.45242524819239616,0.0,0.25,medium,0.yml,2,478.0,56039.26285819199,0.5255714285714286,0.0,orange,blue,0,blue
0.7741935483870968,0.44605213553620243,0.0,0.5,medium,0.yml,2,480.0,55249.86275996089,0.4701714285714286,0.0,orange,blue,0,blue
0.7612903225806451,0.42926699382432043,0.25,0.0,medium,0.yml,2,472.0,53170.785669850855,0.5343428571428571,0.0,orange,blue,0,blue
0.7951612903225806,0.4063601352481974,0.25,0.25,medium,0.yml,2,493.0,50333.44740428859,0.5095714285714286,0.0,orange,blue,0,blue
0.7612903225806451,0.4262873539180517,0.25,0.5,medium,0.yml,2,472.0,52801.71514472591,0.5329142857142857,0.0,orange,blue,0,blue
0.7790322580645161,0.4554889932023199,-0.25,0.0,medium,0.yml,2,483.0,56418.750989386164,0.4853142857142857,0.0,orange,blue,0,blue
0.7758064516129032,0.43555398106156956,-0.25,0.25,medium,0.yml,2,481.0,53949.51791740322,0.5064,0.0,orange,blue,0,blue
0.7693548387096775,0.43618600985711314,-0.25,0.5,medium,0.yml,2,477.0,54027.803618629936,0.45962857142857144,0.0,orange,blue,0,blue
0.8080645161290323,0.3858801965315091,0.5,0.0,medium,0.yml,2,501.0,47796.717472328426,0.5183714285714286,1.0,orange,blue,0,blue
0.785483870967742,0.3947056490780189,0.5,0.25,medium,0.yml,2,487.0,48889.87453434554,0.5943142857142857,0.0,orange,blue,0,blue
0.7580645161290323,0.41805507646779244,0.5,0.5,medium,0.yml,2,470.0,51782.031204009,0.5332571428571429,0.0,orange,blue,0,blue
0.75,0.45927818349519894,-0.5,0.0,medium,0.yml,2,465.0,56888.09577438821,0.4550571428571429,0.0,orange,blue,0,blue
0.8387096774193549,0.42956628470744024,-0.5,0.25,medium,0.yml,2,520.0,53207.85707675668,0.4259142857142857,1.0,orange,blue,0,blue
0.7919354838709678,0.4578395567939496,-0.5,0.5,medium,0.yml,2,491.0,56709.90151978321,0.4360857142857143,0.0,orange,blue,0,blue
0.8564516129032258,0.5349252837930697,0.0,0.0,medium,1.yml,2,531.0,141815.99678410965,0.5434571428571429,0.0,orange,red,1,blue
0.9064516129032258,0.5370569722374486,0.0,0.25,medium,1.yml,2,562.0,142381.13649750876,0.5388,0.0,orange,red,1,blue
0.8112903225806452,0.5442127810355522,0.0,0.5,medium,1.yml,2,503.0,144278.23911771717,0.5627714285714286,0.0,orange,red,1,blue
0.832258064516129,0.5363865381730858,0.25,0.0,medium,1.yml,2,516.0,142203.39527271295,0.5629714285714286,0.0,orange,red,1,blue
0.8612903225806452,0.5292249984754273,0.25,0.25,medium,1.yml,2,534.0,140304.7733127809,0.5447142857142857,1.0,orange,red,1,blue
0.8048387096774193,0.5354174256478347,0.25,0.5,medium,1.yml,2,499.0,141946.47030967902,0.5778571428571428,0.0,orange,red,1,blue
